FECHA,DEPARTAMENTO,MUNICIPIO,TIPO_DE_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,VIVIENDAS_AVERIADAS,LATITUD,LONGITUD
2020-09-02,BOYACA,BOAVITA,INCENDIO DE COBERTURA VEGETAL,15097,0,0,0,0,0,0,0,6.337515626,-72.62021239
2020-09-02,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,INCENDIO DE COBERTURA VEGETAL,47692,0,0,0,0,0,0,0,9.380680272,-74.19797988
2020-09-02,BOYACA,TUTA,INCENDIO DE COBERTURA VEGETAL,15837,0,0,0,0,0,0,0,5.678126998,-73.17343053
2020-09-03,CUNDINAMARCA,SOACHA,MOVIMIENTO EN MASA,25754,0,0,0,10,4,0,4,4.581866267,-74.24029696
2020-09-03,ANTIOQUIA,REMEDIOS,INCENDIO DE COBERTURA VEGETAL,5604,0,0,0,0,0,0,0,6.997267375,-74.55865652
2020-09-03,CESAR,LA JAGUA DE IBIRICO,INCENDIO DE COBERTURA VEGETAL,20400,0,0,0,0,0,0,0,9.52099808,-73.32249338
2020-09-03,BOYACA,PESCA,INCENDIO DE COBERTURA VEGETAL,15542,0,0,0,0,0,0,0,5.498483324,-73.07837993
2020-09-03,CASANARE,MONTERREY,INCENDIO DE COBERTURA VEGETAL,85162,0,0,0,0,0,0,0,4.841308642,-72.8473434
2020-09-03,SANTANDER,PARAMO,GRANIZADA,68533,0,0,0,30,6,0,6,6.416631131,-73.17148232
2020-09-03,BOYACA,FIRAVITOBA,INCENDIO DE COBERTURA VEGETAL,15272,0,0,0,0,0,0,0,5.67367659,-73.01983352
2020-09-03,CAUCA,PURACE,INCENDIO DE COBERTURA VEGETAL,19585,0,0,0,0,0,0,0,2.262153618,-76.44826938
2020-09-03,BOYACA,SAN MATEO,INCENDIO DE COBERTURA VEGETAL,15673,0,0,0,0,0,0,0,6.395388812,-72.55184862
2020-09-03,CESAR,PUEBLO BELLO,INCENDIO DE COBERTURA VEGETAL,20570,0,0,0,0,0,0,0,10.41736874,-73.61450632
2020-09-03,NORTE DE SANTANDER,CACHIRA,INCENDIO DE COBERTURA VEGETAL,54128,0,0,0,0,0,0,0,7.684188896,-73.12939481
2020-09-03,ANTIOQUIA,TITIRIBI,INCENDIO DE COBERTURA VEGETAL,5809,0,0,0,0,0,0,0,6.058349971,-75.79966005
2020-09-03,BOYACA,GUACAMAYAS,INCENDIO DE COBERTURA VEGETAL,15317,0,0,0,0,0,0,0,6.445438546,-72.51635332
2020-09-03,MAGDALENA,ALGARROBO,INCENDIO DE COBERTURA VEGETAL,47030,0,0,0,0,0,0,0,10.25356475,-74.10323027
2020-09-03,MAGDALENA,ALGARROBO,INCENDIO DE COBERTURA VEGETAL,47030,0,0,0,0,0,0,0,10.25356475,-74.10323027
2020-09-03,SUCRE,GALERAS,INCENDIO DE COBERTURA VEGETAL,70235,0,0,0,0,0,0,0,9.135169096,-74.98134706
2020-09-04,MAGDALENA,SITIONUEVO,INCENDIO DE COBERTURA VEGETAL,47745,0,0,0,0,0,0,0,10.89027616,-74.62966038
2020-09-04,CUNDINAMARCA,AGUA DE DIOS,INCENDIO DE COBERTURA VEGETAL,25001,0,0,0,0,0,0,0,4.372744676,-74.67111051
2020-09-04,CUNDINAMARCA,AGUA DE DIOS,INCENDIO DE COBERTURA VEGETAL,25001,0,0,0,0,0,0,0,4.372744676,-74.67111051
2020-09-04,MAGDALENA,SANTA MARTA,INCENDIO DE COBERTURA VEGETAL,47001,0,0,0,0,0,0,0,11.12189436,-73.88527855
2020-09-04,CUNDINAMARCA,TABIO,INCENDIO ESTRUCTURAL,25785,0,1,0,4,1,0,1,4.951520046,-74.08449648
2020-09-04,CHOCO,SAN JOSE DEL PALMAR,MOVIMIENTO EN MASA,27660,0,0,0,0,0,0,0,4.958741345,-76.28002361
2020-09-04,ATLANTICO,SABANALARGA,INCENDIO ESTRUCTURAL,8638,0,0,0,5,1,1,0,10.62250777,-74.95510542
2020-09-04,LA GUAJIRA,LA JAGUA DEL PILAR,VENDAVAL,44420,0,0,0,0,0,0,0,10.4580941,-73.07209193
2020-09-05,CUNDINAMARCA,SOACHA,INMERSION,25754,1,0,0,1,0,0,0,4.581866267,-74.24029696
2020-09-05,CAQUETA,FLORENCIA,MOVIMIENTO EN MASA,18001,0,0,0,0,0,0,0,1.749138704,-75.55823906
2020-09-05,CALDAS,RIOSUCIO,VENDAVAL,17614,0,0,0,570,114,0,114,5.442275418,-75.75220499
2020-09-05,CALDAS,LA DORADA,INCENDIO DE COBERTURA VEGETAL,17380,0,0,0,0,0,0,0,5.410515691,-74.72114262
2020-09-05,CUNDINAMARCA,GUAYABAL DE SIQUIMA,INCENDIO DE COBERTURA VEGETAL,25328,0,0,0,0,0,0,0,4.866310254,-74.4767709
2020-09-05,HUILA,BARAYA,CRECIENTE SUBITA,41078,0,0,0,0,0,0,0,3.135423634,-74.95797796
2020-09-05,CAUCA,LOPEZ DE MICAY,MOVIMIENTO EN MASA,19418,0,0,0,10,2,2,0,2.95819877,-77.24212158
2020-09-05,CAUCA,LOPEZ DE MICAY,MOVIMIENTO EN MASA,19418,0,0,0,8,3,2,0,2.95819877,-77.24212158
2020-09-05,PUTUMAYO,SAN MIGUEL,CRECIENTE SUBITA,86757,0,0,0,4,1,0,1,0.272449048,-76.84510459
2020-09-06,RISARALDA,PEREIRA,TEMPORAL,66001,0,0,0,97,19,0,19,4.803662773,-75.79579093
2020-09-06,RISARALDA,DOSQUEBRADAS,INUNDACION,66170,0,0,0,52,13,0,13,4.842021144,-75.66993655
2020-09-06,CUNDINAMARCA,CAQUEZA,MOVIMIENTO EN MASA,25151,0,0,0,0,0,0,0,4.402259457,-73.94482435
2020-09-06,META,LA MACARENA,INCENDIO DE COBERTURA VEGETAL,50350,0,0,0,0,0,0,0,2.161863917,-74.09488076
2020-09-06,SANTANDER,BARBOSA,INUNDACION,68077,0,0,0,0,0,0,0,5.955617327,-73.62345229
2020-09-06,VALLE DEL CAUCA,YUMBO,INCENDIO DE COBERTURA VEGETAL,76892,0,2,0,2,0,0,0,3.595913669,-76.5109879
2020-09-06,SUCRE,SANTIAGO DE TOLU,INUNDACION,70820,0,0,0,4090,818,0,818,9.533810567,-75.53543469
2020-09-06,ANTIOQUIA,NECOCLI,VENDAVAL,5490,0,0,0,168,42,0,42,8.493728551,-76.67699588
2020-09-06,SUCRE,BUENAVISTA,INUNDACION,70110,0,0,0,190,38,0,38,9.314972282,-74.98014057
2020-09-07,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,66001,0,0,0,4,1,0,1,4.803662773,-75.79579093
2020-09-07,META,VILLAVICENCIO,CRECIENTE SUBITA,50001,0,0,0,5,0,0,0,4.09166877,-73.49291595
2020-09-07,CASANARE,TRINIDAD,INUNDACION,85430,0,0,0,112,28,0,28,5.354527091,-71.25479519
2020-09-07,META,PUERTO RICO,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,50590,1,0,0,0,0,0,0,2.758083657,-73.13780171
2020-09-07,SANTANDER,SAN BENITO,CASO FORTUITO,68673,3,0,0,0,0,0,0,6.076525355,-73.55295302
2020-09-07,TOLIMA,CAJAMARCA,MOVIMIENTO EN MASA,73124,0,0,0,0,0,0,0,4.406971283,-75.49745918
2020-09-07,ATLANTICO,TUBARA,INUNDACION,8832,0,0,0,124,32,0,32,10.90721938,-74.98423293
2020-09-07,CALDAS,SAMANA,CRECIENTE SUBITA,17662,1,1,0,2,0,0,0,5.519692873,-74.99718577
2020-09-08,CUNDINAMARCA,LA MESA,INCENDIO DE COBERTURA VEGETAL,25386,0,0,0,0,0,0,0,4.650773167,-74.47321717
2020-09-08,TOLIMA,MARIQUITA,INCENDIO DE COBERTURA VEGETAL,73443,0,0,0,0,0,0,0,5.235322593,-74.90668089
2020-09-08,ANTIOQUIA,AMALFI,INCENDIO DE COBERTURA VEGETAL,5031,0,0,0,0,0,0,0,6.977788843,-74.9812393
2020-09-08,CHOCO,BAHIA SOLANO,CRECIENTE SUBITA,27075,0,0,0,0,0,0,0,6.162762775,-77.41653534
2020-09-08,ANTIOQUIA,BELLO,INCENDIO DE COBERTURA VEGETAL,5088,0,0,0,0,0,0,0,6.358841086,-75.58973588
2020-09-08,CUNDINAMARCA,SAN FRANCISCO,INCENDIO DE COBERTURA VEGETAL,25658,0,0,0,0,0,0,0,4.964100703,-74.27217129
2020-09-08,CUNDINAMARCA,PACHO,INCENDIO DE COBERTURA VEGETAL,25513,0,0,0,0,0,0,0,5.168367634,-74.16336544
2020-09-08,CUNDINAMARCA,PACHO,INCENDIO DE COBERTURA VEGETAL,25513,0,0,0,0,0,0,0,5.168367634,-74.16336544
2020-09-08,CHOCO,QUIBDO,CRECIENTE SUBITA,27001,1,1,0,276,130,1,5,5.7543229,-76.65015147
2020-09-08,CHOCO,QUIBDO,MOVIMIENTO EN MASA,27001,0,0,0,5,1,0,1,5.7543229,-76.65015147
2020-09-08,TOLIMA,PRADO,INCENDIO DE COBERTURA VEGETAL,73563,0,0,0,0,0,0,0,3.729166649,-74.87247706
2020-09-08,ANTIOQUIA,VIGIA DEL FUERTE,INCENDIO ESTRUCTURAL,5873,0,0,0,12,3,3,0,6.453351334,-76.69504802
2020-09-09,BOLIVAR,MONTECRISTO,INUNDACION,13458,0,0,0,44,11,0,11,8.01710024,-74.46342911
2020-09-09,NARIÑO,LA CRUZ,INCENDIO DE COBERTURA VEGETAL,52378,0,0,0,0,0,0,0,1.584175998,-76.92335262
2020-09-09,HUILA,TELLO,INCENDIO DE COBERTURA VEGETAL,41799,0,0,0,0,0,0,0,3.030611777,-75.08536553
2020-09-09,HUILA,PALERMO,INCENDIO DE COBERTURA VEGETAL,41524,0,0,0,0,0,0,0,2.914491967,-75.44066118
2020-09-09,ANTIOQUIA,CACERES,INUNDACION,5120,0,0,0,0,0,0,0,7.665155105,-75.22369744
2020-09-09,NORTE DE SANTANDER,PAMPLONITA,ACCIDENTE MINERO,54520,1,1,0,2,0,0,0,7.48287886,-72.63515401
2020-09-10,CUNDINAMARCA,"BOGOTA, D.C.",INCENDIO ESTRUCTURAL,11001,0,1,0,1,0,0,0,4.316107698,-74.1810727
2020-09-10,CUNDINAMARCA,VILLETA,INCENDIO DE COBERTURA VEGETAL,25875,0,0,0,0,0,0,0,5.011670402,-74.48764746
2020-09-10,MAGDALENA,SANTA MARTA,INCENDIO ESTRUCTURAL,47001,0,0,0,0,0,0,0,11.12189436,-73.88527855
2020-09-10,META,VILLAVICENCIO,TEMPORAL,50001,0,0,0,0,0,0,0,4.09166877,-73.49291595
2020-09-10,HUILA,GIGANTE,INCENDIO DE COBERTURA VEGETAL,41306,0,0,0,0,0,0,0,2.371781539,-75.51699754
2020-09-10,HUILA,NEIVA,INCENDIO DE COBERTURA VEGETAL,41001,0,0,0,0,0,0,0,2.993360046,-75.27236232
2020-09-10,HUILA,SAN AGUSTIN,INCENDIO DE COBERTURA VEGETAL,41668,0,0,0,0,0,0,0,1.924165493,-76.4165655
2020-09-10,META,MAPIRIPAN,INCENDIO DE COBERTURA VEGETAL,50325,0,0,0,0,0,0,0,3.117523361,-71.93805692
2020-09-10,NARIÑO,ALBAN,INCENDIO DE COBERTURA VEGETAL,52019,0,0,0,0,0,0,0,1.469854084,-77.06880947
2020-09-10,BOLIVAR,SAN JACINTO,TEMPORAL,13654,0,0,0,0,0,0,0,9.835362011,-75.10609201
2020-09-11,SUCRE,COVEÑAS,INUNDACION,70221,0,0,0,168,42,0,42,9.394449802,-75.6574915
2020-09-11,RISARALDA,PEREIRA,VENDAVAL,66001,0,0,0,4,1,0,1,4.803662773,-75.79579093
2020-09-11,NORTE DE SANTANDER,CONVENCION,MOVIMIENTO EN MASA,54206,0,0,0,4,1,0,1,8.873159895,-73.20007769
2020-09-11,HUILA,PITALITO,INCENDIO DE COBERTURA VEGETAL,41551,0,0,0,0,0,0,0,1.848217185,-76.05217643
2020-09-11,LA GUAJIRA,RIOHACHA,INUNDACION,44001,0,0,0,7500,1500,0,1500,11.24297214,-72.95876315
2020-09-11,SANTANDER,PUERTO PARRA,INUNDACION,68573,0,0,0,500,100,0,100,6.685278856,-73.95761256
2020-09-11,CUNDINAMARCA,UTICA,INCENDIO DE COBERTURA VEGETAL,25851,0,0,0,0,0,0,0,5.192795708,-74.47780003
2020-09-11,RISARALDA,BELEN DE UMBRIA,VENDAVAL,66088,0,0,0,0,0,0,0,5.200398696,-75.86793893
2020-09-11,CAUCA,EL TAMBO,INUNDACION,19256,0,0,0,760,192,0,192,2.534488312,-77.00511207
2020-09-11,NORTE DE SANTANDER,CHITAGA,MOVIMIENTO EN MASA,54174,0,0,0,0,0,0,0,7.05161677,-72.52544746
2020-09-11,NORTE DE SANTANDER,GRAMALOTE,MOVIMIENTO EN MASA,54313,0,0,0,0,0,0,0,7.906522991,-72.80705582
2020-09-11,NORTE DE SANTANDER,VILLA CARO,MOVIMIENTO EN MASA,54871,0,0,0,0,0,0,0,7.936293173,-72.98759418
2020-09-11,NORTE DE SANTANDER,MUTISCUA,MOVIMIENTO EN MASA,54480,0,0,0,0,0,0,0,7.31694997,-72.76834584
2020-09-12,TOLIMA,VENADILLO,INUNDACION,73861,0,0,0,16,4,0,4,4.70988172,-74.92089886
2020-09-12,RISARALDA,DOSQUEBRADAS,MOVIMIENTO EN MASA,66170,0,1,0,1,0,0,0,4.842021144,-75.66993655
2020-09-12,META,VILLAVICENCIO,EROSION,50001,0,0,0,8,2,0,2,4.09166877,-73.49291595
2020-09-12,CUNDINAMARCA,EL COLEGIO,INCENDIO ESTRUCTURAL,25245,0,0,0,4,1,0,1,4.556947085,-74.42658478
2020-09-12,ANTIOQUIA,MURINDO,INUNDACION,5475,0,0,0,94,32,0,32,6.828773855,-76.70861349
2020-09-12,CUNDINAMARCA,SUESCA,ACCIDENTE TRANSPORTE TERRESTRE,25772,0,4,0,4,0,0,0,5.122728461,-73.82427313
2020-09-12,SANTANDER,SOCORRO,INCENDIO ESTRUCTURAL,68755,0,3,0,4,1,1,0,6.462088241,-73.24436001
2020-09-12,SANTANDER,SOCORRO,VENDAVAL,68755,0,0,0,0,0,0,0,6.462088241,-73.24436001
2020-09-13,MAGDALENA,SANTA MARTA,MOVIMIENTO EN MASA,47001,1,1,0,281,61,32,29,11.12189436,-73.88527855
2020-09-13,CAQUETA,FLORENCIA,VENDAVAL,18001,0,0,0,60,20,0,20,1.749138704,-75.55823906
2020-09-13,SANTANDER,GIRON,INCENDIO DE COBERTURA VEGETAL,68307,0,0,0,0,0,0,0,6.976734127,-73.205267
2020-09-13,ANTIOQUIA,REMEDIOS,INCENDIO ESTRUCTURAL,5604,0,0,0,4,1,1,0,6.997267375,-74.55865652
2020-09-13,PUTUMAYO,ORITO,VENDAVAL,86320,0,0,0,968,214,0,214,0.673756323,-76.94313923
2020-09-13,ANTIOQUIA,EL SANTUARIO,MOVIMIENTO EN MASA,5697,0,0,0,0,0,0,0,6.124209495,-75.25212278
2020-09-14,CASANARE,VILLANUEVA,MOVIMIENTO EN MASA,85440,0,0,0,0,0,0,0,4.528307719,-72.82314281
2020-09-14,GUAINIA,INÍRIDA,TEMPORAL,94001,1,0,0,1,1,0,1,3.516363079,-68.00834728
2020-09-14,HUILA,YAGUARA,INCENDIO DE COBERTURA VEGETAL,41885,0,0,0,0,0,0,0,2.646563339,-75.51592645
2020-09-14,RISARALDA,LA CELIA,INCENDIO DE COBERTURA VEGETAL,66383,0,0,0,0,0,0,0,4.988127679,-76.00822678
2020-09-14,META,VILLAVICENCIO,ACCIDENTE TRANSPORTE TERRESTRE,50001,0,2,0,2,0,0,0,4.09166877,-73.49291595
2020-09-14,SANTANDER,VILLANUEVA,VENDAVAL,68872,0,0,0,4,1,0,1,6.685867326,-73.16396916
2020-09-14,CHOCO,RIOSUCIO,INUNDACION,27615,0,0,0,1769,396,0,396,7.389887937,-77.24067483
2020-09-14,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,63001,0,5,0,5,0,0,0,4.499501128,-75.72489985
2020-09-14,SANTANDER,CURITI,GRANIZADA,68229,0,0,0,4,1,0,1,6.608966483,-73.05897888
2020-09-14,GUAVIARE,EL RETORNO,VENDAVAL,95025,0,0,0,5,1,0,1,2.143447362,-72.24364869
2020-09-14,CUNDINAMARCA,GAMA,INCENDIO DE COBERTURA VEGETAL,25299,0,0,0,0,0,0,0,4.723573464,-73.60054441
2020-09-14,CORDOBA,TIERRALTA,VENDAVAL,23807,0,0,0,45,9,0,9,7.813896829,-76.16846678
2020-09-14,RISARALDA,BALBOA,INCENDIO DE COBERTURA VEGETAL,66075,0,0,0,0,0,0,0,4.918349676,-75.94275386
2020-09-14,NARIÑO,CHACHAGUI,INCENDIO DE COBERTURA VEGETAL,52240,0,0,0,0,0,0,0,1.386497844,-77.26969022
2020-09-14,QUINDIO,LA TEBAIDA,INCENDIO ESTRUCTURAL,63401,0,0,0,20,5,2,2,4.426884849,-75.81927335
2020-09-15,NORTE DE SANTANDER,CONVENCION,MOVIMIENTO EN MASA,54206,0,0,0,60,15,0,15,8.873159895,-73.20007769
2020-09-15,SUCRE,MAJAGUAL,INUNDACION,70429,0,0,0,0,0,0,0,8.546148134,-74.71037883
2020-09-15,MAGDALENA,SANTA MARTA,INCENDIO ESTRUCTURAL,47001,0,1,0,5,1,0,1,11.12189436,-73.88527855
2020-09-15,ANTIOQUIA,AMALFI,COLAPSO ESTRUCTURAL,5031,0,0,0,2,1,0,1,6.977788843,-74.9812393
2020-09-15,ANTIOQUIA,AMAGA,MOVIMIENTO EN MASA,5030,0,0,0,0,0,0,0,6.032921994,-75.7080031
2020-09-15,CUNDINAMARCA,GUACHETA,INCENDIO DE COBERTURA VEGETAL,25317,0,0,0,0,0,0,0,5.387291542,-73.69328234
2020-09-15,CAUCA,ARGELIA,MOVIMIENTO EN MASA,19050,0,0,0,52,22,6,16,2.329337283,-77.26314906
2020-09-15,BOLIVAR,SAN JUAN NEPOMUCENO,VENDAVAL,13657,0,0,0,16,4,0,4,9.967957823,-75.06571959
2020-09-15,BOLIVAR,MOMPOS,VENDAVAL,13468,0,0,0,32,8,0,8,9.142512064,-74.54519906
2020-09-16,HUILA,PITALITO,MOVIMIENTO EN MASA,41551,2,0,0,2,0,0,0,1.848217185,-76.05217643
2020-09-16,SANTANDER,VELEZ,GRANIZADA,68861,0,0,0,0,0,0,0,6.00741043,-73.69057256
2020-09-16,HUILA,TESALIA,INCENDIO DE COBERTURA VEGETAL,41797,0,0,0,0,0,0,0,2.526855132,-75.68259642
2020-09-16,HUILA,NEIVA,INCENDIO DE COBERTURA VEGETAL,41001,0,0,0,0,0,0,0,2.993360046,-75.27236232
2020-09-16,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,0,0,0,0,7.225864961,-72.30593418
2020-09-16,ANTIOQUIA,ANGELOPOLIS,MOVIMIENTO EN MASA,5036,0,0,0,44,11,0,11,6.121430303,-75.71594966
2020-09-16,ANTIOQUIA,ANGELOPOLIS,TEMPORAL,5036,0,0,0,44,16,4,0,6.121430303,-75.71594966
2020-09-16,NARIÑO,CHACHAGUI,INCENDIO DE COBERTURA VEGETAL,52240,0,0,0,0,0,0,0,1.386497844,-77.26969022
2020-09-16,HUILA,PALERMO,INCENDIO DE COBERTURA VEGETAL,41524,0,0,0,0,0,0,0,2.914491967,-75.44066118
2020-09-16,ANTIOQUIA,TITIRIBI,MOVIMIENTO EN MASA,5809,0,0,0,0,0,0,0,6.058349971,-75.79966005
2020-09-16,SUCRE,GALERAS,INUNDACION,70235,0,0,0,76,19,0,19,9.135169096,-74.98134706
2020-09-16,MAGDALENA,SANTA BARBARA DE PINTO,VENDAVAL,47720,0,0,0,240,60,0,60,9.484388135,-74.66521178
2020-09-16,CALDAS,SAN JOSE,INCENDIO DE COBERTURA VEGETAL,17665,0,0,0,0,0,0,0,5.083424513,-75.8101789
2020-09-17,RISARALDA,DOSQUEBRADAS,VENDAVAL,66170,0,0,0,20,4,0,4,4.842021144,-75.66993655
2020-09-18,ANTIOQUIA,COCORNA,MOVIMIENTO EN MASA,5197,0,0,0,0,0,0,0,6.005593074,-75.16015403
2020-09-18,ANTIOQUIA,MEDELLIN,INUNDACION,5001,0,0,0,176,44,0,44,6.257590259,-75.61103107
2020-09-18,ANTIOQUIA,BELLO,INCENDIO ESTRUCTURAL,5088,0,0,0,4,1,0,1,6.358841086,-75.58973588
2020-09-18,SANTANDER,EL PLAYON,MOVIMIENTO EN MASA,68255,2,0,0,2,0,0,0,7.524284721,-73.18158192
2020-09-18,SUCRE,SINCELEJO,INUNDACION,70001,0,0,0,53,10,0,10,9.316673928,-75.43174967
2020-09-18,HUILA,ALGECIRAS,INUNDACION,41020,0,0,0,25,5,0,5,2.49785068,-75.29134946
2020-09-18,ANTIOQUIA,SAN ROQUE,INUNDACION,5670,0,1,0,60,15,0,15,6.466165211,-74.9450732
2020-09-18,ATLANTICO,REPELON,VENDAVAL,8606,0,0,0,296,74,0,74,10.50757051,-75.12188053
2020-09-18,ANTIOQUIA,TITIRIBI,MOVIMIENTO EN MASA,5809,0,0,0,0,0,0,0,6.058349971,-75.79966005
2020-09-18,ANTIOQUIA,EL SANTUARIO,MOVIMIENTO EN MASA,5697,0,0,0,0,0,0,0,6.124209495,-75.25212278
2020-09-18,BOLIVAR,CLEMENCIA,MOVIMIENTO EN MASA,13222,0,0,0,0,0,0,0,10.55663696,-75.31446653
2020-09-18,NORTE DE SANTANDER,DURANIA,MOVIMIENTO EN MASA,54239,0,0,0,0,0,0,0,7.746993206,-72.67208072
2020-09-18,ANTIOQUIA,BURITICA,AVENIDA TORRENCIAL,5113,0,0,0,60,15,0,15,6.80906489,-75.91206595
2020-09-19,HUILA,PITALITO,CRECIENTE SUBITA,41551,0,0,0,48,12,0,8,1.848217185,-76.05217643
2020-09-19,META,VILLAVICENCIO,VENDAVAL,50001,0,0,0,16,4,0,4,4.09166877,-73.49291595
2020-09-19,HUILA,SALADOBLANCO,TEMPORAL,41660,0,0,0,60,12,0,12,2.100382849,-76.22897871
2020-09-19,SANTANDER,HATO,INUNDACION,68344,0,0,0,10,2,0,2,6.559878299,-73.36178841
2020-09-19,BOLIVAR,SANTA ROSA,INUNDACION,13683,0,0,0,5132,1283,8,978,10.46920726,-75.36116053
2020-09-19,BOLIVAR,SANTA ROSA,INUNDACION,13683,0,0,0,5132,1283,8,978,10.46920726,-75.36116053
2020-09-19,NORTE DE SANTANDER,SILOS,CRECIENTE SUBITA,54743,0,0,0,1,0,0,0,7.180991879,-72.78617884
2020-09-19,NORTE DE SANTANDER,EL TARRA,MOVIMIENTO EN MASA,54250,0,0,0,35,7,0,7,8.678263671,-73.0317597
2020-09-19,NORTE DE SANTANDER,BOCHALEMA,CRECIENTE SUBITA,54099,0,0,0,0,0,0,0,7.608509339,-72.65951909
2020-09-19,HUILA,SUAZA,AVENIDA TORRENCIAL,41770,0,0,0,462,138,31,64,1.870992095,-75.80798471
2020-09-20,TOLIMA,ORTEGA,TEMPORAL,73504,0,0,0,16,4,0,4,3.937793962,-75.27824314
2020-09-20,BOYACA,PUERTO BOYACA,TEMPORAL,15572,0,0,0,36,9,0,9,5.953466654,-74.4528581
2020-09-20,HUILA,NEIVA,ACCIDENTE TRANSPORTE TERRESTRE,41001,0,1,0,1,0,0,0,2.993360046,-75.27236232
2020-09-20,ANTIOQUIA,TOLEDO,AVENIDA TORRENCIAL,5819,0,0,0,4,1,1,0,7.016397069,-75.71363382
2020-09-20,ANTIOQUIA,ABEJORRAL,MOVIMIENTO EN MASA,5002,0,0,0,0,0,0,0,5.803728154,-75.43847353
2020-09-20,NORTE DE SANTANDER,ARBOLEDAS,INUNDACION,54051,0,0,0,0,0,0,0,7.586048164,-72.91705315
2020-09-20,NORTE DE SANTANDER,ARBOLEDAS,MOVIMIENTO EN MASA,54051,0,0,0,0,0,0,0,7.586048164,-72.91705315
2020-09-20,NORTE DE SANTANDER,CHINACOTA,MOVIMIENTO EN MASA,54172,0,0,0,0,0,0,0,7.583353136,-72.58390978
2020-09-20,VALLE DEL CAUCA,LA UNION,TEMPORAL,76400,0,0,0,240,60,0,60,4.537937391,-76.10328983
2020-09-21,HUILA,TESALIA,INCENDIO DE COBERTURA VEGETAL,41797,0,0,0,0,0,0,0,2.526855132,-75.68259642
2020-09-21,CAUCA,CORINTO,TEMPORAL,19212,0,0,0,360,90,0,0,3.136753606,-76.20964569
2020-09-21,SUCRE,SINCELEJO,TEMPORAL,70001,0,0,0,110,22,0,22,9.316673928,-75.43174967
2020-09-21,ATLANTICO,PONEDERA,VENDAVAL,8560,0,0,0,296,74,3,71,10.59465102,-74.79847316
2020-09-21,PUTUMAYO,SAN MIGUEL,VENDAVAL,86757,0,0,0,405,90,0,90,0.272449048,-76.84510459
2020-09-21,ANTIOQUIA,CAICEDO,MOVIMIENTO EN MASA,5125,0,0,0,30,3,0,3,6.423463639,-75.99351498
2020-09-21,ANTIOQUIA,TARSO,TEMPORAL,5792,0,0,0,0,0,0,0,5.871064557,-75.82871144
2020-09-22,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2020-09-22,HUILA,AIPE,INCENDIO DE COBERTURA VEGETAL,41016,0,0,0,0,0,0,0,3.243441923,-75.27670655
2020-09-22,TOLIMA,NATAGAIMA,INCENDIO DE COBERTURA VEGETAL,73483,0,0,0,0,0,0,0,3.540518203,-75.12200999
2020-09-22,CALDAS,ANSERMA,COLAPSO ESTRUCTURAL,17042,0,0,0,2,1,1,0,5.20029922,-75.75289078
2020-09-22,HUILA,ALGECIRAS,INCENDIO DE COBERTURA VEGETAL,41020,0,0,0,0,0,0,0,2.49785068,-75.29134946
2020-09-22,NARIÑO,BUESACO,INCENDIO DE COBERTURA VEGETAL,52110,0,0,0,0,0,0,0,1.315215636,-77.1163664
2020-09-22,HUILA,TERUEL,INCENDIO DE COBERTURA VEGETAL,41801,0,0,0,0,0,0,0,2.851852692,-75.75988934
2020-09-22,HUILA,BARAYA,INCENDIO DE COBERTURA VEGETAL,41078,0,0,0,0,0,0,0,3.135423634,-74.95797796
2020-09-22,HUILA,BARAYA,INCENDIO DE COBERTURA VEGETAL,41078,0,0,0,0,0,0,0,3.135423634,-74.95797796
2020-09-22,SANTANDER,SOCORRO,INUNDACION,68755,0,0,0,4,1,0,1,6.462088241,-73.24436001
2020-09-22,CAUCA,PAEZ,INCENDIO ESTRUCTURAL,19517,0,0,0,12,3,3,0,2.733887702,-75.99368264
2020-09-23,META,PUERTO LOPEZ,COLAPSO ESTRUCTURAL,50573,5,0,0,5,0,0,0,4.014298921,-72.64570499
2020-09-23,ANTIOQUIA,ITAGUI,INCENDIO ESTRUCTURAL,5360,0,0,0,0,0,0,0,6.179279438,-75.6142037
2020-09-23,CAQUETA,SOLITA,INCENDIO ESTRUCTURAL,18785,0,0,0,0,0,0,0,0.943939454,-75.64668544
2020-09-23,META,MAPIRIPAN,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,50325,0,0,0,8,0,0,0,3.117523361,-71.93805692
2020-09-23,CAUCA,TORIBIO,INCENDIO DE COBERTURA VEGETAL,19821,0,0,0,0,0,0,0,2.975771999,-76.20331566
2020-09-24,ANTIOQUIA,APARTADO,COLAPSO ESTRUCTURAL,5045,0,0,0,0,0,0,0,7.86047815,-76.58236264
2020-09-24,NORTE DE SANTANDER,ARBOLEDAS,INCENDIO DE COBERTURA VEGETAL,54051,0,0,0,0,0,0,0,7.586048164,-72.91705315
